sep=;
Migros Bank (CH) Fonds – Sustainable 45 V - CH0102706105 (CHF)
Date;CCY Chart Price;Chart Price;CCY Adjusted Chart Price;Adjusted Chart Price;CCY Total Return Chart Price;Total Return Chart Price;Net Asset Value;Issue Price;Redemption Price;Closing Price
2014-01-03;CHF;115,42;CHF;114,452;CHF;120,34;115,42;;;
2014-01-06;CHF;115,3;CHF;114,333;CHF;120,215;115,3;;;
2014-01-07;CHF;115,68;CHF;114,709;CHF;120,611;115,68;;;
2014-01-08;CHF;115,67;CHF;114,7;CHF;120,601;115,67;;;
2014-01-09;CHF;115,34;CHF;114,372;CHF;120,257;115,34;;;
2014-01-10;CHF;115,6;CHF;114,63;CHF;120,528;115,6;;;
2014-01-13;CHF;115,6;CHF;114,63;CHF;120,528;115,6;;;
2014-01-14;CHF;115,58;CHF;114,61;CHF;120,507;115,58;;;
2014-01-15;CHF;115,98;CHF;115,007;CHF;120,924;115,98;;;
2014-01-16;CHF;116,08;CHF;115,106;CHF;121,029;116,08;;;
2014-01-17;CHF;116,24;CHF;115,265;CHF;121,195;116,24;;;
2014-01-20;CHF;116,34;CHF;115,364;CHF;121,3;116,34;;;
2014-01-21;CHF;116,46;CHF;115,483;CHF;121,425;116,46;;;
2014-01-22;CHF;116,4;CHF;115,423;CHF;121,362;116,4;;;
2014-01-23;CHF;115,94;CHF;114,967;CHF;120,883;115,94;;;
2014-01-24;CHF;114,76;CHF;113,797;CHF;119,652;114,76;;;
2014-01-27;CHF;114,32;CHF;113,361;CHF;119,193;114,32;;;
2014-01-28;CHF;114,65;CHF;113,688;CHF;119,538;114,65;;;
2014-01-29;CHF;114,41;CHF;113,45;CHF;119,287;114,41;;;
2014-01-30;CHF;115,07;CHF;114,105;CHF;119,975;115,07;;;
2014-01-31;CHF;115,1;CHF;114,134;CHF;120,007;115,1;;;
2014-02-03;CHF;114,46;CHF;113,5;CHF;119,339;114,46;;;
2014-02-04;CHF;114,46;CHF;113,5;CHF;119,339;114,46;;;
2014-02-05;CHF;114,64;CHF;113,678;CHF;119,527;114,64;;;
2014-02-06;CHF;115,13;CHF;114,164;CHF;120,038;115,13;;;
2014-02-07;CHF;115,72;CHF;114,749;CHF;120,653;115,72;;;
2014-02-10;CHF;115,69;CHF;114,719;CHF;120,622;115,69;;;
2014-02-11;CHF;115,99;CHF;115,017;CHF;120,935;115,99;;;
2014-02-12;CHF;116,21;CHF;115,235;CHF;121,164;116,21;;;
2014-02-13;CHF;116,15;CHF;115,176;CHF;121,101;116,15;;;
2014-02-14;CHF;116,34;CHF;115,364;CHF;121,3;116,34;;;
2014-02-17;CHF;116,33;CHF;115,354;CHF;121,289;116,33;;;
2014-02-18;CHF;116,28;CHF;115,304;CHF;121,237;116,28;;;
2014-02-19;CHF;116,27;CHF;115,294;CHF;121,227;116,27;;;
2014-02-20;CHF;116,09;CHF;115,116;CHF;121,039;116,09;;;
2014-02-21;CHF;116,31;CHF;115,334;CHF;121,268;116,31;;;
2014-02-24;CHF;116,63;CHF;115,651;CHF;121,602;116,63;;;
2014-02-25;CHF;116,78;CHF;115,8;CHF;121,758;116,78;;;
2014-02-26;CHF;116,99;CHF;116,008;CHF;121,977;116,99;;;
2014-02-27;CHF;116,97;CHF;115,989;CHF;121,956;116,97;;;
2014-02-28;CHF;116,86;CHF;115,88;CHF;121,842;116,86;;;
2014-03-03;CHF;116;CHF;115,027;CHF;120,945;116;;;
2014-03-04;CHF;116,92;CHF;115,939;CHF;121,904;116,92;;;
2014-03-05;CHF;116,92;CHF;115,939;CHF;121,904;116,92;;;
2014-03-06;CHF;117,15;CHF;116,167;CHF;122,144;117,15;;;
2014-03-07;CHF;116,6;CHF;115,622;CHF;121,571;116,6;;;
2014-03-10;CHF;116,54;CHF;115,562;CHF;121,508;116,54;;;
2014-03-11;CHF;116,53;CHF;115,552;CHF;121,498;116,53;;;
2014-03-12;CHF;116,26;CHF;115,285;CHF;121,216;116,26;;;
2014-03-13;CHF;115,68;CHF;114,709;CHF;120,611;115,68;;;
2014-03-14;CHF;115,25;CHF;114,283;CHF;120,163;115,25;;;
2014-03-17;CHF;115,68;CHF;114,709;CHF;120,611;115,68;;;
2014-03-18;CHF;116,08;CHF;115,106;CHF;121,029;116,08;;;
2014-03-19;CHF;115,93;CHF;114,957;CHF;120,872;115,93;;;
2014-03-20;CHF;116,02;CHF;115,047;CHF;120,966;116,02;;;
2014-03-21;CHF;116,17;CHF;115,195;CHF;121,122;116,17;;;
2014-03-24;CHF;115,81;CHF;114,838;CHF;120,747;115,81;;;
2014-03-25;CHF;116,45;CHF;115,473;CHF;121,414;116,45;;;
2014-03-26;CHF;116,5;CHF;115,523;CHF;121,466;116,5;;;
2014-03-27;CHF;116,59;CHF;115,612;CHF;121,56;116,59;;;
2014-03-28;CHF;116,78;CHF;115,8;CHF;121,758;116,78;;;
2014-03-31;CHF;117,05;CHF;116,068;CHF;122,04;117,05;;;
2014-04-01;CHF;117,2;CHF;116,217;CHF;122,196;117,2;;;
2014-04-02;CHF;117,49;CHF;116,504;CHF;122,499;117,49;;;
2014-04-03;CHF;117,7;CHF;116,712;CHF;122,718;117,7;;;
2014-04-04;CHF;117,69;CHF;116,703;CHF;122,707;117,69;;;
2014-04-07;CHF;117,11;CHF;116,127;CHF;122,102;117,11;;;
2014-04-08;CHF;117,1;CHF;116,118;CHF;122,092;117,1;;;
2014-04-09;CHF;117,18;CHF;116,197;CHF;122,175;117,18;;;
2014-04-10;CHF;117;CHF;116,018;CHF;121,988;117;;;
2014-04-11;CHF;116,34;CHF;115,364;CHF;121,3;116,34;;;
2014-04-14;CHF;116,63;CHF;115,651;CHF;121,602;116,63;;;
2014-04-15;CHF;116,57;CHF;115,592;CHF;121,539;116,57;;;
2014-04-16;CHF;117,04;CHF;116,058;CHF;122,029;117,04;;;
2014-04-17;CHF;117,21;CHF;116,227;CHF;122,207;117,21;;;
2014-04-22;CHF;117,69;CHF;116,703;CHF;122,707;117,69;;;
2014-04-23;CHF;117,6;CHF;116,613;CHF;122,613;117,6;;;
2014-04-24;CHF;117,57;CHF;116,584;CHF;122,582;117,57;;;
2014-04-25;CHF;117,36;CHF;116,375;CHF;122,363;117,36;;;
2014-04-28;CHF;117,38;CHF;116,395;CHF;122,384;117,38;;;
2014-04-29;CHF;117,63;CHF;116,643;CHF;122,645;117,63;;;
2014-04-30;CHF;117,85;CHF;116,861;CHF;122,874;117,85;;;
2014-05-02;CHF;117,85;CHF;116,861;CHF;122,874;117,85;;;
2014-05-05;CHF;117,69;CHF;116,703;CHF;122,707;117,69;;;
2014-05-06;CHF;117,52;CHF;116,534;CHF;122,53;117,52;;;
2014-05-07;CHF;117,59;CHF;116,603;CHF;122,603;117,59;;;
2014-05-08;CHF;117,97;CHF;116,98;CHF;122,999;117,97;;;
2014-05-09;CHF;118,3;CHF;117,307;CHF;123,343;118,3;;;
2014-05-12;CHF;118,67;CHF;117,674;CHF;123,729;118,67;;;
2014-05-13;CHF;118,82;CHF;117,823;CHF;123,885;118,82;;;
2014-05-14;CHF;119,15;CHF;118,15;CHF;124,229;119,15;;;
2014-05-15;CHF;119,16;CHF;118,16;CHF;124,24;119,16;;;
2014-05-16;CHF;119,2;CHF;118,2;CHF;124,282;119,2;;;
2014-05-19;CHF;119,14;CHF;118,14;CHF;124,219;119,14;;;
2014-05-20;CHF;118,83;CHF;117,833;CHF;123,896;118,83;;;
2014-05-21;CHF;119;CHF;118,002;CHF;124,073;119;;;
2014-05-22;CHF;119,33;CHF;118,329;CHF;124,417;119,33;;;
2014-05-23;CHF;119,48;CHF;118,478;CHF;124,573;119,48;;;
2014-05-26;CHF;119,59;CHF;118,587;CHF;124,688;119,59;;;
2014-05-27;CHF;119,84;CHF;118,835;CHF;124,949;119,84;;;
2014-05-28;CHF;119,92;CHF;118,914;CHF;125,032;119,92;;;
2014-05-30;CHF;119,8;CHF;118,795;CHF;124,907;119,8;;;
2014-06-02;CHF;119,93;CHF;118,924;CHF;125,043;119,93;;;
2014-06-03;CHF;119,63;CHF;118,626;CHF;124,73;119,63;;;
2014-06-04;CHF;119,58;CHF;118,577;CHF;124,678;119,58;;;
2014-06-05;CHF;119,65;CHF;118,646;CHF;124,751;119,65;;;
2014-06-06;CHF;119,97;CHF;118,963;CHF;125,084;119,97;;;
2014-06-10;CHF;120,32;CHF;119,311;CHF;125,449;120,32;;;
2014-06-11;CHF;120,03;CHF;119,023;CHF;125,147;120,03;;;
2014-06-12;CHF;119,84;CHF;118,835;CHF;124,949;119,84;;;
2014-06-13;CHF;119,82;CHF;118,815;CHF;124,928;119,82;;;
2014-06-16;CHF;119,95;CHF;118,944;CHF;125,063;119,95;;;
2014-06-17;CHF;120,04;CHF;119,033;CHF;125,157;120,04;;;
2014-06-18;CHF;120,05;CHF;119,043;CHF;125,168;120,05;;;
2014-06-19;CHF;120,25;CHF;119,241;CHF;125,376;120,25;;;
2014-06-20;CHF;120,44;CHF;119,43;CHF;125,574;120,44;;;
2014-06-23;CHF;120,21;CHF;119,201;CHF;125,335;120,21;;;
2014-06-24;CHF;120,19;CHF;119,182;CHF;125,314;120,19;;;
2014-06-25;CHF;119,86;CHF;118,854;CHF;124,97;119,86;;;
2014-06-26;CHF;119,92;CHF;118,914;CHF;125,032;119,92;;;
2014-06-27;CHF;119,93;CHF;118,924;CHF;125,043;119,93;;;
2014-06-30;CHF;119,91;CHF;118,904;CHF;125,022;119,91;;;
2014-07-01;CHF;120,2;CHF;119,192;CHF;125,324;120,2;;;
2014-07-02;CHF;120,22;CHF;119,211;CHF;125,345;120,22;;;
2014-07-03;CHF;120,67;CHF;119,658;CHF;125,814;120,67;;;
2014-07-04;CHF;120,68;CHF;119,667;CHF;125,825;120,68;;;
2014-07-07;CHF;120,39;CHF;119,38;CHF;125,522;120,39;;;
2014-07-08;CHF;120,02;CHF;119,013;CHF;125,136;120,02;;;
2014-07-09;CHF;119,92;CHF;118,914;CHF;125,032;119,92;;;
2014-07-10;CHF;119,55;CHF;118,547;CHF;124,646;119,55;;;
2014-07-11;CHF;119,54;CHF;118,537;CHF;124,636;119,54;;;
2014-07-14;CHF;119,98;CHF;118,973;CHF;125,095;119,98;;;
2014-07-15;CHF;120,01;CHF;119,003;CHF;125,126;120,01;;;
2014-07-16;CHF;120,32;CHF;119,311;CHF;125,449;120,32;;;
2014-07-17;CHF;119,97;CHF;118,963;CHF;125,084;119,97;;;
2014-07-18;CHF;120,02;CHF;119,013;CHF;125,136;120,02;;;
2014-07-21;CHF;120,01;CHF;119,003;CHF;125,126;120,01;;;
2014-07-22;CHF;120,57;CHF;119,558;CHF;125,71;120,57;;;
2014-07-23;CHF;120,71;CHF;119,697;CHF;125,856;120,71;;;
2014-07-24;CHF;120,75;CHF;119,737;CHF;125,898;120,75;;;
2014-07-25;CHF;120,5;CHF;119,489;CHF;125,637;120,5;;;
2014-07-28;CHF;120,33;CHF;119,32;CHF;125,46;120,33;;;
2014-07-29;CHF;120,61;CHF;119,598;CHF;125,752;120,61;;;
2014-07-30;CHF;120,44;CHF;119,43;CHF;125,574;120,44;;;
2014-07-31;CHF;119,71;CHF;118,706;CHF;124,813;119,71;;;
2014-08-04;CHF;119,15;CHF;118,15;CHF;124,229;119,15;;;
2014-08-05;CHF;119,28;CHF;118,279;CHF;124,365;119,28;;;
2014-08-06;CHF;118,99;CHF;117,992;CHF;124,063;118,99;;;
2014-08-07;CHF;118,95;CHF;117,952;CHF;124,021;118,95;;;
2014-08-08;CHF;118,81;CHF;117,813;CHF;123,875;118,81;;;
2014-08-11;CHF;119,42;CHF;118,418;CHF;124,511;119,42;;;
2014-08-12;CHF;119,51;CHF;118,507;CHF;124,605;119,51;;;
2014-08-13;CHF;119,82;CHF;118,815;CHF;124,928;119,82;;;
2014-08-14;CHF;120,03;CHF;119,023;CHF;125,147;120,03;;;
2014-08-15;CHF;119,87;CHF;118,864;CHF;124,98;119,87;;;
2014-08-18;CHF;120,38;CHF;119,37;CHF;125,512;120,38;;;
2014-08-19;CHF;121,05;CHF;120,034;CHF;126,21;121,05;;;
2014-08-20;CHF;121,05;CHF;120,034;CHF;126,21;121,05;;;
2014-08-21;CHF;121,23;CHF;120,213;CHF;126,398;121,23;;;
2014-08-22;CHF;121,11;CHF;120,094;CHF;126,273;121,11;;;
2014-08-25;CHF;121,6;CHF;120,58;CHF;126,784;121,6;;;
2014-08-26;CHF;121,77;CHF;120,748;CHF;126,961;121,77;;;
2014-08-27;CHF;121,9;CHF;120,877;CHF;127,097;121,9;;;
2014-08-28;CHF;121,78;CHF;120,758;CHF;126,971;121,78;;;
2014-08-29;CHF;121,93;CHF;120,907;CHF;127,128;121,93;;;
2014-09-01;CHF;122,38;CHF;121,353;CHF;127,597;122,38;;;
2014-09-02;CHF;122,35;CHF;121,323;CHF;127,566;122,35;;;
2014-09-03;CHF;122,5;CHF;121,472;CHF;127,722;122,5;;;
2014-09-04;CHF;122,78;CHF;121,75;CHF;128,014;122,78;;;
2014-09-05;CHF;122,79;CHF;121,76;CHF;128,025;122,79;;;
2014-09-08;CHF;122,83;CHF;121,799;CHF;128,066;122,83;;;
2014-09-09;CHF;122,57;CHF;121,542;CHF;127,795;122,57;;;
2014-09-10;CHF;122,59;CHF;121,561;CHF;127,816;122,59;;;
2014-09-11;CHF;122,66;CHF;121,631;CHF;127,889;122,66;;;
2014-09-12;CHF;122,48;CHF;121,452;CHF;127,701;122,48;;;
2014-09-15;CHF;122,51;CHF;121,482;CHF;127,733;122,51;;;
2014-09-16;CHF;122,48;CHF;121,452;CHF;127,701;122,48;;;
2014-09-17;CHF;122,56;CHF;121,532;CHF;127,785;122,56;;;
2014-09-18;CHF;122,65;CHF;121,621;CHF;127,879;122,65;;;
2014-09-19;CHF;122,83;CHF;121,799;CHF;128,066;122,83;;;
2014-09-22;CHF;122,78;CHF;121,75;CHF;128,014;122,78;;;
2014-09-23;CHF;122,33;CHF;121,304;CHF;127,545;122,33;;;
2014-09-24;CHF;122,55;CHF;121,522;CHF;127,774;122,55;;;
2014-09-25;CHF;122,28;CHF;121,254;CHF;127,493;122,28;;;
2014-09-26;CHF;122,36;CHF;121,333;CHF;127,576;122,36;;;
2014-09-29;CHF;122,2;CHF;121,175;CHF;127,409;122,2;;;
2014-09-30;CHF;122,44;CHF;121,413;CHF;127,66;122,44;;;
2014-10-01;CHF;122,09;CHF;121,066;CHF;127,295;122,09;;;
2014-10-02;CHF;121,33;CHF;120,312;CHF;126,502;121,33;;;
2014-10-03;CHF;121,88;CHF;120,857;CHF;127,076;121,88;;;
2014-10-06;CHF;122,08;CHF;121,056;CHF;127,284;122,08;;;
2014-10-07;CHF;121,09;CHF;120,074;CHF;126,252;121,09;;;
2014-10-08;CHF;120,96;CHF;119,945;CHF;126,117;120,96;;;
2014-10-09;CHF;120,5;CHF;119,489;CHF;125,637;120,5;;;
2014-10-10;CHF;119,72;CHF;118,716;CHF;124,824;119,72;;;
2014-10-13;CHF;119,35;CHF;118,349;CHF;124,438;119,35;;;
2014-10-14;CHF;119,44;CHF;118,438;CHF;124,532;119,44;;;
2014-10-15;CHF;118,45;CHF;117,456;CHF;123,5;118,45;;;
2014-10-16;CHF;117,85;CHF;116,861;CHF;122,874;117,85;;;
2014-10-17;CHF;119,01;CHF;118,012;CHF;124,083;119,01;;;
2014-10-20;CHF;118,19;CHF;118,19;CHF;124,271;118,19;;;
2014-10-21;CHF;119,05;CHF;119,05;CHF;125,175;119,05;;;
2014-10-22;CHF;119,54;CHF;119,54;CHF;125,691;119,54;;;
2014-10-23;CHF;119,96;CHF;119,96;CHF;126,132;119,96;;;
2014-10-24;CHF;120,04;CHF;120,04;CHF;126,216;120,04;;;
2014-10-27;CHF;119,86;CHF;119,86;CHF;126,027;119,86;;;
2014-10-28;CHF;120,34;CHF;120,34;CHF;126,532;120,34;;;
2014-10-29;CHF;120,39;CHF;120,39;CHF;126,584;120,39;;;
2014-10-30;CHF;120,99;CHF;120,99;CHF;127,215;120,99;;;
2014-10-31;CHF;121,77;CHF;121,77;CHF;128,035;121,77;;;
2014-11-03;CHF;121,35;CHF;121,35;CHF;127,594;121,35;;;
2014-11-04;CHF;121,1;CHF;121,1;CHF;127,331;121,1;;;
2014-11-05;CHF;121,87;CHF;121,87;CHF;128,14;121,87;;;
2014-11-06;CHF;122,08;CHF;122,08;CHF;128,361;122,08;;;
2014-11-07;CHF;121,98;CHF;121,98;CHF;128,256;121,98;;;
2014-11-10;CHF;122,27;CHF;122,27;CHF;128,561;122,27;;;
2014-11-11;CHF;122,49;CHF;122,49;CHF;128,792;122,49;;;
2014-11-12;CHF;122,35;CHF;122,35;CHF;128,645;122,35;;;
2014-11-13;CHF;122,6;CHF;122,6;CHF;128,908;122,6;;;
2014-11-14;CHF;122,44;CHF;122,44;CHF;128,74;122,44;;;
2014-11-17;CHF;122,45;CHF;122,45;CHF;128,75;122,45;;;
2014-11-18;CHF;122,71;CHF;122,71;CHF;129,024;122,71;;;
2014-11-19;CHF;122,7;CHF;122,7;CHF;129,013;122,7;;;
2014-11-20;CHF;122,79;CHF;122,79;CHF;129,108;122,79;;;
2014-11-21;CHF;123,53;CHF;123,53;CHF;129,886;123,53;;;
2014-11-24;CHF;123,51;CHF;123,51;CHF;129,865;123,51;;;
2014-11-25;CHF;123,46;CHF;123,46;CHF;129,812;123,46;;;
2014-11-26;CHF;123,57;CHF;123,57;CHF;129,928;123,57;;;
2014-11-27;CHF;123,92;CHF;123,92;CHF;130,296;123,92;;;
2014-11-28;CHF;123,93;CHF;123,93;CHF;130,306;123,93;;;
2014-12-01;CHF;123,71;CHF;123,71;CHF;130,075;123,71;;;
2014-12-02;CHF;123,87;CHF;123,87;CHF;130,243;123,87;;;
2014-12-03;CHF;124,18;CHF;124,18;CHF;130,569;124,18;;;
2014-12-04;CHF;123,73;CHF;123,73;CHF;130,096;123,73;;;
2014-12-05;CHF;124,36;CHF;124,36;CHF;130,759;124,36;;;
2014-12-08;CHF;124,15;CHF;124,15;CHF;130,538;124,15;;;
2014-12-09;CHF;123,48;CHF;123,48;CHF;129,833;123,48;;;
2014-12-10;CHF;123,26;CHF;123,26;CHF;129,602;123,26;;;
2014-12-11;CHF;123,51;CHF;123,51;CHF;129,865;123,51;;;
2014-12-12;CHF;122,48;CHF;122,48;CHF;128,782;122,48;;;
2014-12-15;CHF;121,55;CHF;121,55;CHF;127,804;121,55;;;
2014-12-16;CHF;121,83;CHF;121,83;CHF;128,098;121,83;;;
2014-12-17;CHF;122,17;CHF;122,17;CHF;128,456;122,17;;;
2014-12-18;CHF;123,8;CHF;123,8;CHF;130,17;123,8;;;
2014-12-19;CHF;123,83;CHF;123,83;CHF;130,201;123,83;;;
2014-12-22;CHF;124,14;CHF;124,14;CHF;130,527;124,14;;;
2014-12-23;CHF;124,27;CHF;124,27;CHF;130,664;124,27;;;
2014-12-24;CHF;124,26;CHF;124,26;CHF;130,653;124,26;;;
2014-12-29;CHF;124,48;CHF;124,48;CHF;130,885;124,48;;;
2014-12-30;CHF;124,14;CHF;124,14;CHF;130,527;124,14;;;
2014-12-31;CHF;124,14;CHF;124,14;CHF;130,527;124,14;;;
2015-01-05;CHF;124,01;CHF;124,01;CHF;130,391;124,01;;;
2015-01-06;CHF;123,72;CHF;123,72;CHF;130,086;123,72;;;
2015-01-07;CHF;124,17;CHF;124,17;CHF;130,559;124,17;;;
2015-01-08;CHF;125,58;CHF;125,58;CHF;132,041;125,58;;;
2015-01-09;CHF;125,28;CHF;125,28;CHF;131,726;125,28;;;
2015-01-12;CHF;125,53;CHF;125,53;CHF;131,989;125,53;;;
2015-01-13;CHF;126,22;CHF;126,22;CHF;132,714;126,22;;;
2015-01-14;CHF;125,88;CHF;125,88;CHF;132,357;125,88;;;
2015-01-15;CHF;120,95;CHF;120,95;CHF;127,173;120,95;;;
2015-01-16;CHF;118,34;CHF;118,34;CHF;124,429;118,34;;;
2015-01-19;CHF;119,97;CHF;119,97;CHF;126,143;119,97;;;
2015-01-20;CHF;119,95;CHF;119,95;CHF;126,122;119,95;;;
2015-01-21;CHF;119,03;CHF;119,03;CHF;125,154;119,03;;;
2015-01-22;CHF;119,4;CHF;119,4;CHF;125,543;119,4;;;
2015-01-23;CHF;120,08;CHF;120,08;CHF;126,258;120,08;;;
2015-01-26;CHF;120,86;CHF;120,86;CHF;127,078;120,86;;;
2015-01-27;CHF;120,69;CHF;120,69;CHF;126,9;120,69;;;
2015-01-28;CHF;120,18;CHF;120,18;CHF;126,363;120,18;;;
2015-01-29;CHF;120,99;CHF;120,99;CHF;127,215;120,99;;;
2015-01-30;CHF;120,69;CHF;120,69;CHF;126,9;120,69;;;
2015-02-02;CHF;121,47;CHF;121,47;CHF;127,72;121,47;;;
2015-02-03;CHF;121,83;CHF;121,83;CHF;128,098;121,83;;;
2015-02-04;CHF;122,38;CHF;122,38;CHF;128,677;122,38;;;
2015-02-05;CHF;122,31;CHF;122,31;CHF;128,603;122,31;;;
2015-02-06;CHF;122,37;CHF;122,37;CHF;128,666;122,37;;;
2015-02-09;CHF;122,51;CHF;122,51;CHF;128,813;122,51;;;
2015-02-10;CHF;122,59;CHF;122,59;CHF;128,897;122,59;;;
2015-02-11;CHF;122,24;CHF;122,24;CHF;128,529;122,24;;;
2015-02-12;CHF;122,67;CHF;122,67;CHF;128,982;122,67;;;
2015-02-13;CHF;123,11;CHF;123,11;CHF;129,444;123,11;;;
2015-02-16;CHF;123,18;CHF;123,18;CHF;129,518;123,18;;;
2015-02-17;CHF;123,31;CHF;123,31;CHF;129,655;123,31;;;
2015-02-18;CHF;123,88;CHF;123,88;CHF;130,254;123,88;;;
2015-02-19;CHF;124,39;CHF;124,39;CHF;130,79;124,39;;;
2015-02-20;CHF;124,28;CHF;124,28;CHF;130,674;124,28;;;
2015-02-23;CHF;124,66;CHF;124,66;CHF;131,074;124,66;;;
2015-02-24;CHF;124,86;CHF;124,86;CHF;131,284;124,86;;;
2015-02-25;CHF;125,03;CHF;125,03;CHF;131,463;125,03;;;
2015-02-26;CHF;125,43;CHF;125,43;CHF;131,884;125,43;;;
2015-02-27;CHF;125,24;CHF;125,24;CHF;131,684;125,24;;;
2015-03-02;CHF;125,86;CHF;125,86;CHF;132,336;125,86;;;
2015-03-03;CHF;125,53;CHF;125,53;CHF;131,989;125,53;;;
2015-03-04;CHF;125,35;CHF;125,35;CHF;131,799;125,35;;;
2015-03-05;CHF;125,96;CHF;125,96;CHF;132,441;125,96;;;
2015-03-06;CHF;126,06;CHF;126,06;CHF;132,546;126,06;;;
2015-03-09;CHF;126,21;CHF;126,21;CHF;132,704;126,21;;;
2015-03-10;CHF;125,89;CHF;125,89;CHF;132,367;125,89;;;
2015-03-11;CHF;126,51;CHF;126,51;CHF;133,019;126,51;;;
2015-03-12;CHF;126,55;CHF;126,55;CHF;133,061;126,55;;;
2015-03-13;CHF;126,65;CHF;126,65;CHF;133,166;126,65;;;
2015-03-16;CHF;127,33;CHF;127,33;CHF;133,881;127,33;;;
2015-03-17;CHF;127,09;CHF;127,09;CHF;133,629;127,09;;;
2015-03-18;CHF;127,31;CHF;127,31;CHF;133,86;127,31;;;
2015-03-19;CHF;127,41;CHF;127,41;CHF;133,965;127,41;;;
2015-03-20;CHF;127,81;CHF;127,81;CHF;134,386;127,81;;;
2015-03-23;CHF;127,61;CHF;127,61;CHF;134,176;127,61;;;
2015-03-24;CHF;127,27;CHF;127,27;CHF;133,818;127,27;;;
2015-03-25;CHF;126,61;CHF;126,61;CHF;133,124;126,61;;;
2015-03-26;CHF;125,93;CHF;125,93;CHF;132,409;125,93;;;
2015-03-27;CHF;125,82;CHF;125,82;CHF;132,294;125,82;;;
2015-03-30;CHF;126,8;CHF;126,8;CHF;133,324;126,8;;;
2015-03-31;CHF;126,46;CHF;126,46;CHF;132,967;126,46;;;
2015-04-01;CHF;126,38;CHF;126,38;CHF;132,882;126,38;;;
2015-04-02;CHF;126,42;CHF;126,42;CHF;132,925;126,42;;;
2015-04-07;CHF;127,32;CHF;127,32;CHF;133,871;127,32;;;
2015-04-08;CHF;127,48;CHF;127,48;CHF;134,039;127,48;;;
2015-04-09;CHF;128,34;CHF;128,34;CHF;134,943;128,34;;;
2015-04-10;CHF;128,89;CHF;128,89;CHF;135,522;128,89;;;
2015-04-13;CHF;128,73;CHF;128,73;CHF;135,353;128,73;;;
2015-04-14;CHF;128,58;CHF;128,58;CHF;135,196;128,58;;;
2015-04-15;CHF;128,83;CHF;128,83;CHF;135,459;128,83;;;
2015-04-16;CHF;128,45;CHF;128,45;CHF;135,059;128,45;;;
2015-04-17;CHF;127,57;CHF;127,57;CHF;134,134;127,57;;;
2015-04-20;CHF;128,03;CHF;128,03;CHF;134,617;128,03;;;
2015-04-21;CHF;128,19;CHF;128,19;CHF;134,786;128,19;;;
2015-04-22;CHF;128,64;CHF;128,64;CHF;135,259;128,64;;;
2015-04-23;CHF;128,43;CHF;128,43;CHF;135,038;128,43;;;
2015-04-24;CHF;128,23;CHF;128,23;CHF;134,828;128,23;;;
2015-04-27;CHF;128,49;CHF;128,49;CHF;135,101;128,49;;;
2015-04-28;CHF;128,11;CHF;128,11;CHF;134,701;128,11;;;
2015-04-29;CHF;126,98;CHF;126,98;CHF;133,513;126,98;;;
2015-04-30;CHF;126,5;CHF;126,5;CHF;133,009;126,5;;;
2015-05-04;CHF;126,65;CHF;126,65;CHF;133,166;126,65;;;
2015-05-05;CHF;125,76;CHF;125,76;CHF;132,231;125,76;;;
2015-05-06;CHF;124,89;CHF;124,89;CHF;131,316;124,89;;;
2015-05-07;CHF;124,89;CHF;124,89;CHF;131,316;124,89;;;
2015-05-08;CHF;126,24;CHF;126,24;CHF;132,735;126,24;;;
2015-05-11;CHF;126,46;CHF;126,46;CHF;132,967;126,46;;;
2015-05-12;CHF;125,82;CHF;125,82;CHF;132,294;125,82;;;
2015-05-13;CHF;125,82;CHF;125,82;CHF;132,294;125,82;;;
2015-05-15;CHF;126,39;CHF;126,39;CHF;132,893;126,39;;;
2015-05-18;CHF;126,91;CHF;126,91;CHF;133,44;126,91;;;
2015-05-19;CHF;127,68;CHF;127,68;CHF;134,249;127,68;;;
2015-05-20;CHF;127,58;CHF;127,58;CHF;134,144;127,58;;;
2015-05-21;CHF;127,82;CHF;127,82;CHF;134,397;127,82;;;
2015-05-22;CHF;127,91;CHF;127,91;CHF;134,491;127,91;;;
2015-05-26;CHF;127,54;CHF;127,54;CHF;134,102;127,54;;;
2015-05-27;CHF;128,12;CHF;128,12;CHF;134,712;128,12;;;
2015-05-28;CHF;127,92;CHF;127,92;CHF;134,502;127,92;;;
2015-05-29;CHF;127,19;CHF;127,19;CHF;133,734;127,19;;;
2015-06-01;CHF;127,38;CHF;127,38;CHF;133,934;127,38;;;
2015-06-02;CHF;126,8;CHF;126,8;CHF;133,324;126,8;;;
2015-06-03;CHF;126,86;CHF;126,86;CHF;133,387;126,86;;;
2015-06-04;CHF;126,41;CHF;126,41;CHF;132,914;126,41;;;
2015-06-05;CHF;125,85;CHF;125,85;CHF;132,325;125,85;;;
2015-06-08;CHF;125,25;CHF;125,25;CHF;131,694;125,25;;;
2015-06-09;CHF;124,69;CHF;124,69;CHF;131,106;124,69;;;
2015-06-10;CHF;125,17;CHF;125,17;CHF;131,61;125,17;;;
2015-06-11;CHF;125,67;CHF;125,67;CHF;132,136;125,67;;;
2015-06-12;CHF;124,97;CHF;124,97;CHF;131,4;124,97;;;
2015-06-15;CHF;124,57;CHF;124,57;CHF;130,979;124,57;;;
2015-06-16;CHF;124,7;CHF;124,7;CHF;131,116;124,7;;;
2015-06-17;CHF;124,38;CHF;124,38;CHF;130,78;124,38;;;
2015-06-18;CHF;124,11;CHF;124,11;CHF;130,496;124,11;;;
